date,pm25,pm10,co,no2,so2,o3,AQI,tempmax,tempmin,temp,humidity,dew,windspeed,winddir,windgust,precip,cloudcover,visibility,sealevelpressure
2023-07-21,105.0,63.0,7.0,19.0,5.0,10.0,105.0,36.7,30.0,33.1,71.6,27.1,14.8,110.2,23.8,0.0,64.5,3.5,1002.2
2023-07-22,98.0,52.0,7.0,19.0,5.0,13.0,98.0,35.0,29.0,32.0,76.8,27.3,23.2,86.7,37.4,0.0,62.2,3.6,1004.5
2023-07-23,80.0,54.0,7.0,20.0,5.0,10.0,80.0,35.6,29.0,32.2,71.4,26.2,20.5,83.1,38.5,0.004,52.1,4.0,1004.6
2023-07-24,82.0,64.0,9.0,22.0,6.0,10.0,82.0,35.7,29.0,32.4,70.1,26.0,18.4,93.2,27.7,0.0,64.8,3.9,1002.1
2023-07-25,118.0,47.0,8.0,21.0,4.0,13.0,118.0,34.8,29.0,31.2,80.5,27.3,14.8,97.6,23.4,0.0,73.8,3.3,1002.5
2023-07-26,80.0,60.0,8.0,21.0,5.0,47.0,80.0,31.0,25.0,27.9,90.2,26.0,14.8,91.7,25.2,0.818,80.1,2.9,1004.4
2023-07-27,97.0,53.0,8.0,19.0,3.0,36.0,97.0,34.0,27.0,29.7,83.7,26.5,12.7,167.9,17.3,0.2,82.5,3.1,1003.4
2023-07-28,86.0,41.0,7.0,16.0,4.0,9.0,86.0,33.2,25.0,28.7,86.7,26.1,14.8,259.1,30.6,30.472,87.2,3.1,1001.4
2023-07-29,42.0,42.0,7.0,17.0,3.0,16.0,42.0,31.0,26.0,27.9,92.0,26.4,11.2,193.0,20.9,4.044,84.5,3.1,1000.7
2023-07-30,78.0,64.0,8.0,16.0,3.0,21.0,78.0,34.5,26.0,29.7,82.3,26.1,13.0,254.6,14.0,0.0,68.8,3.5,999.8
2023-07-31,118.0,61.0,8.0,15.0,1.0,20.0,118.0,34.6,28.0,31.1,77.5,26.5,14.8,260.5,19.8,0.0,55.4,3.3,999.3
2023-08-01,97.0,66.0,7.0,14.0,2.0,12.0,97.0,35.8,28.0,31.2,74.8,25.9,18.3,258.0,29.5,0.0,55.6,3.9,998.6
2023-08-02,109.0,60.0,6.0,13.0,4.0,12.0,109.0,34.7,29.0,30.6,79.3,26.5,18.4,252.1,37.1,0.11,72.1,3.7,999.4
2023-08-03,98.0,70.0,7.0,15.0,6.0,16.0,98.0,35.0,27.8,30.6,80.8,26.7,18.4,271.8,37.1,4.675,77.0,3.4,999.3
2023-08-04,110.0,53.0,9.0,15.0,5.0,14.0,110.0,33.1,27.0,29.4,85.9,26.6,16.6,246.9,23.4,25.572,90.8,3.0,1001.5
2023-08-05,94.0,65.0,7.0,14.0,6.0,9.0,94.0,33.0,26.0,29.5,87.6,27.1,14.8,277.7,17.6,9.912,91.9,2.8,1002.9
2023-08-06,77.0,74.0,7.0,13.0,4.0,9.0,77.0,34.0,29.0,31.4,73.3,25.8,22.3,249.9,40.7,0.0,67.7,3.7,1000.4
2023-08-07,80.0,85.0,6.0,15.0,4.0,9.0,85.0,33.5,28.0,30.4,70.3,24.2,16.6,243.3,42.5,0.0,62.6,3.8,998.1
2023-08-08,81.0,83.0,6.0,15.0,5.0,9.0,83.0,36.1,27.0,30.9,67.6,24.0,22.2,248.7,38.2,0.0,62.2,6.7,998.9
2023-08-09,84.0,91.0,8.0,17.0,4.0,9.0,91.0,33.1,28.1,31.0,66.3,23.9,20.6,245.5,36.4,0.0,73.0,7.1,1002.8
2023-08-10,126.0,90.0,6.0,17.0,4.0,14.0,126.0,34.6,28.0,30.8,69.8,24.5,16.6,249.0,26.3,0.004,66.5,3.8,1004.6
2023-08-11,130.0,88.0,6.0,17.0,4.0,14.0,130.0,35.3,28.0,31.4,65.4,24.0,16.5,262.9,23.8,0.0,65.8,3.8,1004.7
2023-08-12,100.0,74.0,7.0,18.0,4.0,13.0,100.0,35.0,28.0,31.6,60.5,22.9,18.4,252.3,36.7,0.0,49.2,3.9,1002.5
2023-08-13,107.0,78.0,7.0,21.0,4.0,17.0,107.0,34.5,28.0,30.9,64.8,23.4,14.8,225.6,38.2,0.0,68.8,3.5,1000.6
2023-08-14,130.0,73.0,8.0,18.0,4.0,13.0,130.0,33.9,28.0,30.6,69.6,24.3,13.0,145.0,25.6,0.0,64.8,3.5,1004.2
2023-08-15,141.0,80.0,7.0,18.0,4.0,16.0,141.0,33.6,27.0,30.1,79.9,26.1,18.2,129.9,26.6,9.784,73.3,3.2,1004.8
2023-08-16,136.0,93.0,7.0,18.0,4.0,13.0,136.0,35.5,28.9,32.0,70.8,25.8,16.6,272.2,19.8,23.472,50.1,3.2,1004.3
2023-08-17,64.0,106.0,7.0,15.0,4.0,18.0,106.0,35.3,28.9,32.2,63.3,24.2,18.2,266.9,31.7,0.0,50.4,3.9,1003.8
2023-08-18,76.0,63.0,8.0,23.0,4.0,17.0,76.0,36.0,29.0,32.6,62.8,24.4,16.6,283.3,32.8,0.0,56.7,3.6,1003.8
2023-08-19,57.0,59.0,7.0,23.0,4.0,27.0,59.0,34.2,25.0,30.4,81.9,26.7,14.6,94.8,19.4,43.912,73.5,3.8,1003.9
2023-08-20,57.0,63.0,8.0,23.0,4.0,24.0,63.0,35.0,29.0,31.8,74.2,26.3,14.8,103.0,22.0,0.0,51.2,3.6,1004.5
2023-08-21,54.0,63.0,8.0,23.0,4.0,15.0,63.0,36.7,29.0,32.5,74.0,26.9,16.4,177.3,19.8,0.0,47.2,3.6,1003.2
2023-08-22,45.0,48.0,8.0,22.0,4.0,7.0,48.0,35.6,28.0,31.1,80.6,27.2,18.4,228.9,37.1,0.0,75.6,3.3,1001.4
2023-08-23,35.0,68.0,6.0,21.0,4.0,12.0,68.0,29.0,27.0,27.7,91.1,26.1,14.8,202.1,49.0,5.024,93.0,2.7,1000.7
2023-08-24,38.0,80.0,7.0,20.0,4.0,12.0,80.0,32.5,26.0,29.3,74.3,24.0,14.8,247.7,27.4,0.0,70.2,3.7,1000.0
2023-08-25,70.0,112.0,6.0,18.0,4.0,13.0,112.0,34.3,27.0,30.3,67.3,23.4,14.8,243.0,30.2,0.0,44.9,3.6,1000.2
2023-08-26,101.0,129.0,6.0,17.0,4.0,12.0,129.0,34.4,27.0,30.7,62.8,22.6,16.6,255.7,28.4,0.0,54.2,3.5,1002.2
2023-08-27,89.0,104.0,7.0,17.0,4.0,10.0,104.0,35.5,27.0,31.0,57.4,21.4,16.6,261.9,37.1,0.0,59.2,3.6,1001.8
2023-08-28,84.0,97.0,7.0,18.0,4.0,13.0,97.0,34.7,27.0,30.8,61.7,22.4,22.3,259.8,42.1,0.0,42.8,3.3,1002.0
2023-08-29,86.0,96.0,6.0,17.0,4.0,19.0,96.0,35.3,27.0,31.5,60.6,22.8,18.4,269.9,29.5,0.0,51.0,3.8,1004.1
2023-08-30,95.0,89.0,7.0,18.0,4.0,19.0,95.0,35.6,28.0,31.7,61.7,23.1,17.8,277.4,29.5,0.0,38.4,3.9,1006.0
2023-08-31,97.0,81.0,7.0,17.0,5.0,14.0,97.0,36.4,28.0,32.1,59.9,23.0,16.5,278.1,29.5,0.0,37.1,3.9,1006.7
2023-09-01,80.0,96.0,6.0,17.0,4.0,11.0,96.0,36.9,28.0,32.6,58.7,22.9,18.4,276.6,29.5,0.0,17.0,3.7,1006.5
2023-09-02,86.0,99.0,7.0,20.0,4.0,2.0,99.0,38.1,29.0,33.2,45.4,19.2,22.1,286.9,38.5,0.0,5.3,12.2,1004.4
2023-09-03,91.0,95.0,7.0,21.0,4.0,2.0,95.0,36.3,28.0,31.9,53.7,20.5,19.8,279.7,37.1,0.0,5.3,6.7,1004.0
2023-09-04,97.0,81.0,6.0,17.0,4.0,14.0,97.0,36.0,28.0,31.6,56.9,21.5,16.6,287.5,27.7,0.0,1.7,3.9,1003.6
2023-09-05,109.0,76.0,5.0,14.0,2.0,8.0,109.0,36.8,27.0,32.2,59.5,23.0,11.2,56.4,15.5,0.0,33.3,4.5,1004.3
2023-09-06,84.0,54.0,7.0,14.0,1.0,13.0,84.0,36.6,27.0,31.7,58.2,21.9,11.1,157.4,41.4,0.0,78.9,4.4,1005.3
2023-09-07,79.0,51.0,3.0,13.0,1.0,10.0,79.0,37.0,28.0,30.7,64.9,23.1,14.8,262.7,33.5,0.978,77.3,3.4,1004.9
2023-09-08,66.0,26.0,4.0,11.0,1.0,6.0,66.0,36.3,26.0,30.4,65.2,22.7,18.4,99.1,24.8,0.0,73.8,3.6,1004.8
2023-09-09,40.0,14.0,4.0,10.0,1.0,6.0,40.0,31.0,24.9,27.3,85.2,24.5,22.3,67.2,37.8,24.044,90.5,3.5,1004.4
2023-09-10,25.0,44.0,4.0,12.0,1.0,7.0,44.0,28.6,24.0,25.6,95.4,24.8,14.8,43.4,36.4,33.954,97.8,2.9,1002.3
2023-09-11,67.0,59.0,5.0,13.0,2.0,10.0,67.0,31.1,24.7,27.6,85.2,24.7,11.2,66.6,33.5,0.978,76.1,2.6,1002.8
2023-09-12,88.0,62.0,5.0,13.0,2.0,11.0,88.0,33.3,26.0,29.1,77.8,24.6,9.7,84.8,20.2,0.0,58.9,3.2,1003.1
2023-09-13,116.0,66.0,5.0,11.0,1.0,9.0,116.0,34.1,27.0,30.8,74.7,25.6,11.2,119.6,20.9,0.0,41.7,3.1,1003.4
2023-09-14,123.0,43.0,6.0,12.0,2.0,6.0,123.0,35.5,28.0,31.9,72.8,26.1,11.2,124.6,20.2,0.0,41.3,3.4,1004.5
2023-09-15,66.0,51.0,4.0,11.0,2.0,4.0,66.0,32.8,24.7,29.4,81.2,25.7,18.4,77.9,37.1,1.088,58.0,3.2,1005.6
2023-09-16,89.0,47.0,4.0,11.0,2.0,5.0,89.0,32.1,25.0,28.0,90.0,26.1,19.8,57.7,34.6,10.978,81.5,2.8,1004.8
2023-09-17,86.0,39.0,4.0,11.0,3.0,5.0,86.0,32.0,26.0,28.3,87.1,25.8,21.9,82.4,36.7,1.956,77.5,3.2,1002.9
2023-09-18,71.0,55.0,4.0,11.0,2.0,6.0,71.0,32.3,25.0,28.6,77.2,24.0,19.7,102.3,41.4,0.0,65.6,4.0,1004.0
2023-09-19,79.0,60.0,5.0,10.0,2.0,16.0,79.0,34.0,27.0,30.6,70.8,24.4,13.0,120.4,29.2,0.0,50.0,4.0,1006.4
2023-09-20,102.0,62.0,5.0,11.0,3.0,10.0,102.0,35.0,27.0,31.5,62.3,23.2,10.3,168.2,15.8,0.0,46.0,8.1,1006.6
2023-09-21,104.0,65.0,5.0,11.0,3.0,9.0,104.0,37.2,28.0,31.2,68.8,24.5,18.4,247.2,30.2,0.022,54.7,3.4,1005.9
2023-09-22,115.0,61.0,6.0,11.0,3.0,8.0,115.0,34.5,27.0,30.9,70.5,24.6,9.4,287.8,22.7,0.0,53.8,3.2,1006.2
2023-09-23,112.0,70.0,6.0,12.0,2.0,10.0,112.0,33.0,25.0,28.3,83.8,25.2,31.7,140.0,50.0,14.022,51.9,2.5,1007.2
2023-09-24,121.0,72.0,5.0,12.0,2.0,15.0,121.0,33.3,25.0,28.5,75.7,23.4,30.7,294.1,34.9,0.0,49.3,2.9,1006.8
2023-09-25,140.0,93.0,5.0,13.0,2.0,12.0,140.0,34.3,25.0,29.5,70.2,23.0,9.4,22.7,15.5,0.0,41.6,3.2,1007.0
2023-09-26,151.0,81.0,4.0,12.0,2.0,10.0,151.0,34.8,26.0,30.1,67.6,23.1,11.2,346.0,16.9,0.0,32.4,3.0,1008.1
2023-09-27,129.0,88.0,5.0,13.0,2.0,13.0,129.0,33.7,26.0,29.6,64.4,21.6,13.0,304.6,15.8,0.0,0.0,3.3,1008.2
2023-09-28,125.0,96.0,5.0,14.0,2.0,17.0,125.0,34.0,24.0,28.8,61.4,19.6,14.8,291.1,13.7,0.0,3.6,4.2,1007.8
2023-09-29,148.0,99.0,5.0,13.0,6.0,14.0,148.0,33.8,24.0,29.1,60.9,20.1,11.2,295.9,17.6,0.0,0.5,2.8,1007.5
2023-09-30,135.0,105.0,4.0,13.0,3.0,15.0,135.0,35.3,25.0,29.7,60.1,20.1,14.8,305.9,22.0,0.0,2.6,3.1,1007.3
2023-10-01,139.0,89.0,5.0,14.0,2.0,14.0,139.0,34.3,24.0,29.0,59.1,19.0,19.6,310.1,33.5,0.0,12.9,2.7,1006.8
2023-10-02,126.0,100.0,4.0,15.0,2.0,14.0,126.0,34.0,22.0,27.9,50.7,15.3,14.8,308.6,24.1,0.0,2.7,3.2,1007.8
2023-10-03,133.0,108.0,5.0,15.0,3.0,14.0,133.0,33.3,21.0,27.6,45.4,13.8,16.6,288.1,31.0,0.0,0.0,3.0,1008.5
2023-10-04,146.0,110.0,6.0,16.0,3.0,16.0,146.0,34.0,22.0,27.8,51.7,16.2,16.6,289.0,32.0,0.0,0.0,3.3,1008.6
2023-10-05,154.0,111.0,7.0,17.0,3.0,15.0,154.0,34.0,21.0,27.8,51.1,15.9,14.8,297.3,23.0,0.0,0.0,3.1,1008.0
2023-10-06,151.0,110.0,8.0,16.0,3.0,8.0,151.0,35.0,22.7,28.3,49.3,16.0,13.0,283.4,23.4,0.0,0.0,3.5,1006.9
2023-10-07,164.0,89.0,5.0,7.0,2.0,4.0,164.0,34.0,24.8,29.2,55.7,19.1,14.8,282.2,17.6,0.0,0.0,3.6,1008.2
2023-10-08,125.0,96.0,2.0,7.0,1.0,8.0,125.0,35.1,26.0,30.4,57.8,20.7,14.8,258.6,20.2,0.0,2.4,3.7,1008.7
2023-10-09,94.0,104.0,2.0,8.0,1.0,7.0,104.0,35.0,26.0,30.6,56.3,20.3,14.8,266.1,25.2,0.0,16.3,3.7,1009.3
2023-10-10,136.0,103.0,2.0,8.0,1.0,9.0,136.0,35.0,26.7,30.1,49.9,18.3,13.0,277.0,28.1,0.0,12.1,3.7,1010.4
2023-10-11,149.0,122.0,2.0,9.0,1.0,13.0,149.0,34.0,23.0,28.1,54.1,16.6,16.6,290.3,23.4,0.0,0.0,3.1,1011.5
2023-10-12,177.0,141.0,4.0,10.0,1.0,13.0,177.0,33.0,21.0,27.2,50.3,15.2,11.2,295.2,16.6,0.0,0.0,3.5,1012.5
2023-10-13,184.0,119.0,4.0,10.0,1.0,10.0,184.0,35.0,22.0,28.4,52.0,16.5,14.8,284.5,14.8,0.0,0.0,2.6,1013.1
2023-10-14,160.0,126.0,6.0,9.0,1.0,10.0,160.0,35.0,24.0,29.2,51.0,17.0,13.0,280.1,18.7,0.0,9.1,2.9,1012.3
2023-10-15,152.0,111.0,2.0,9.0,1.0,6.0,152.0,33.0,24.0,27.9,53.7,16.9,16.6,22.0,22.3,0.0,17.8,3.2,1010.7
2023-10-16,128.0,65.0,3.0,9.0,1.0,9.0,128.0,28.3,20.7,25.5,56.7,16.0,37.1,50.2,55.4,1.0,58.5,3.1,1012.1
2023-10-17,110.0,74.0,2.0,8.0,1.0,8.0,110.0,25.1,19.0,21.9,76.5,17.5,14.8,72.9,24.1,3.022,76.3,2.8,1015.9
2023-10-18,126.0,70.0,3.0,9.0,1.0,10.0,126.0,31.0,19.0,24.5,58.6,14.7,15.1,295.1,19.1,0.0,15.5,5.7,1015.7
2023-10-19,113.0,93.0,3.0,9.0,1.0,13.0,113.0,29.0,18.0,23.9,56.5,13.9,11.2,285.2,18.7,0.0,0.0,4.1,1015.6
2023-10-20,161.0,129.0,2.0,11.0,1.0,19.0,161.0,30.9,20.0,24.4,56.4,14.5,11.2,298.6,11.5,0.0,1.3,4.0,1016.0
2023-10-21,198.0,152.0,8.0,11.0,1.0,17.0,198.0,30.0,19.0,24.0,57.3,14.1,9.3,294.3,13.3,0.0,2.7,2.5,1016.4
2023-10-22,214.0,121.0,5.0,10.0,1.0,10.0,214.0,30.0,19.8,24.6,57.2,14.9,11.2,290.1,13.0,0.0,21.0,2.4,1016.9
2023-10-23,197.0,102.0,4.0,10.0,1.0,11.0,197.0,30.0,20.0,25.0,55.7,14.5,11.5,287.2,13.3,0.0,1.2,5.3,1015.2
2023-10-24,162.0,124.0,5.0,11.0,1.0,12.0,162.0,30.0,20.0,24.9,53.7,14.1,11.2,286.1,12.2,0.0,0.0,3.0,1014.6
2023-10-25,189.0,115.0,7.0,10.0,1.0,17.0,189.0,30.0,19.0,24.5,55.4,14.4,13.0,280.9,18.0,0.0,0.0,2.5,1015.3
2023-10-26,174.0,135.0,15.0,12.0,1.0,13.0,174.0,31.0,19.0,24.4,52.0,13.1,9.4,274.6,17.6,0.0,0.0,2.7,1015.0
2023-10-27,190.0,146.0,16.0,14.0,1.0,16.0,190.0,30.0,18.0,24.0,50.1,12.1,11.2,280.0,12.6,0.0,3.2,2.5,1014.3
2023-10-28,201.0,152.0,17.0,16.0,1.0,16.0,201.0,31.0,19.0,24.6,48.9,12.2,7.6,295.3,10.4,0.0,39.3,2.5,1014.4
2023-10-29,205.0,187.0,16.0,15.0,1.0,39.0,205.0,31.1,19.0,25.1,48.9,12.4,9.4,97.0,10.4,0.0,18.1,4.1,1014.3
2023-10-30,224.0,184.0,12.0,15.0,1.0,37.0,224.0,32.0,20.0,25.6,54.9,15.1,9.4,70.2,14.8,0.0,4.9,2.2,1015.1
2023-10-31,244.0,173.0,11.0,14.0,1.0,18.0,244.0,31.0,20.0,25.3,64.2,17.3,9.4,81.3,18.0,0.0,13.2,2.1,1016.5
2023-11-01,232.0,329.0,14.0,15.0,1.0,12.0,329.0,30.6,18.0,24.7,61.6,16.0,7.6,47.1,18.4,0.0,8.4,1.9,1017.0
2023-11-02,342.0,306.0,13.0,16.0,1.0,8.0,342.0,29.0,19.0,23.9,69.0,17.5,7.6,346.7,13.3,0.0,0.2,1.3,1015.3
2023-11-03,298.0,361.0,20.0,17.0,1.0,20.0,361.0,29.0,19.0,23.3,69.8,16.9,7.6,291.7,18.0,0.0,0.0,1.3,1012.9
2023-11-04,381.0,347.0,16.0,16.0,1.0,9.0,381.0,28.0,19.0,23.1,73.5,17.7,7.6,308.8,16.6,0.0,16.1,1.3,1013.3
2023-11-05,384.0,157.0,12.0,24.0,1.0,6.0,384.0,31.0,18.0,23.7,67.9,16.2,9.4,270.7,17.3,0.0,5.9,1.3,1014.9
2023-11-06,217.0,281.0,24.0,24.0,1.0,31.0,281.0,30.0,16.0,23.0,62.4,14.4,7.6,112.3,13.3,0.0,0.0,1.4,1016.4
2023-11-07,301.0,304.0,18.0,25.0,1.0,7.0,304.0,30.0,17.0,23.6,61.0,14.8,7.6,273.3,11.9,0.0,0.9,1.5,1015.5
2023-11-08,338.0,312.0,18.0,24.0,1.0,7.0,338.0,30.0,19.0,23.8,63.3,15.8,7.6,274.2,15.8,0.0,7.0,1.3,1014.5
2023-11-09,363.0,148.0,9.0,21.0,1.0,6.0,363.0,31.9,18.0,24.3,59.6,14.9,11.2,247.8,16.6,0.0,10.4,3.3,1014.3
2023-11-10,210.0,86.0,4.0,19.0,1.0,4.0,210.0,22.2,18.0,20.5,82.0,17.3,13.0,267.6,37.1,6.044,88.8,1.8,1016.9
2023-11-11,162.0,101.0,5.0,19.0,1.0,4.0,162.0,25.0,16.0,19.9,75.1,15.0,13.0,288.1,15.5,0.0,15.5,2.1,1018.5
2023-11-12,180.0,257.0,6.0,20.0,1.0,6.0,257.0,26.0,14.0,20.0,71.5,14.0,13.0,263.7,17.3,0.0,0.0,2.4,1018.8
2023-11-13,347.0,184.0,7.0,22.0,1.0,6.0,347.0,26.0,15.0,19.9,72.5,14.1,7.6,271.9,9.7,0.0,18.0,1.4,1018.6
2023-11-14,256.0,223.0,8.0,22.0,1.0,6.0,256.0,25.0,16.0,20.2,64.0,12.5,7.6,257.2,10.8,0.0,58.9,3.4,1018.1
2023-11-15,313.0,305.0,10.0,24.0,1.0,10.0,313.0,26.0,14.0,19.4,68.2,12.8,9.4,262.9,10.1,0.0,25.1,1.5,1017.9
2023-11-16,378.0,218.0,13.0,25.0,1.0,9.0,378.0,25.3,14.0,19.3,74.9,14.3,9.4,265.0,10.8,0.0,0.0,1.2,1018.6
2023-11-17,296.0,115.0,7.0,24.0,1.0,8.0,296.0,27.0,14.0,20.4,70.9,14.1,5.4,73.8,7.9,0.0,12.3,1.6,1018.4
2023-11-18,190.0,113.0,6.0,23.0,1.0,11.0,190.0,27.0,15.0,20.9,66.1,13.7,9.4,129.6,8.6,0.0,23.6,1.4,1016.7
2023-11-19,193.0,172.0,11.0,24.0,1.0,10.0,193.0,26.0,16.0,20.2,65.3,13.1,11.2,105.3,11.2,0.0,14.0,1.8,1017.4
2023-11-20,248.0,201.0,7.0,24.0,1.0,6.0,248.0,25.0,15.0,19.9,69.0,13.3,9.4,263.1,12.2,0.0,0.0,3.0,1017.8
2023-11-21,298.0,186.0,8.0,24.0,1.0,9.0,298.0,25.0,14.0,19.1,67.9,12.6,13.0,261.0,26.3,0.0,0.0,1.7,1016.9
2023-11-22,291.0,198.0,11.0,27.0,1.0,8.0,291.0,25.0,13.0,18.0,65.8,11.0,11.2,259.9,19.8,0.0,0.0,1.3,1015.0
2023-11-23,291.0,228.0,14.0,28.0,1.0,13.0,291.0,26.0,13.0,19.1,61.9,10.6,9.4,137.4,13.0,0.0,0.0,2.5,1014.5
2023-11-24,317.0,211.0,5.0,25.0,2.0,9.0,317.0,26.0,13.0,18.8,67.1,11.9,7.6,276.6,13.3,0.0,7.4,1.3,1016.5
2023-11-25,308.0,267.0,21.0,27.0,1.0,31.0,308.0,25.0,14.0,18.5,66.6,11.8,7.6,242.9,5.4,0.0,23.0,1.5,1017.9
2023-11-26,323.0,180.0,9.0,26.0,1.0,9.0,323.0,25.3,14.0,19.7,63.5,12.0,11.2,91.8,14.0,0.0,60.4,1.4,1018.3
2023-11-27,260.0,110.0,7.0,22.0,1.0,3.0,260.0,23.0,16.0,18.7,72.0,13.2,18.4,77.5,23.4,2.11,89.2,1.3,1015.9
2023-11-28,189.0,133.0,8.0,23.0,1.0,5.0,189.0,20.0,16.0,18.0,84.5,15.3,9.4,54.2,24.5,0.396,68.6,1.8,1015.8
2023-11-29,214.0,225.0,17.0,18.0,1.0,16.0,225.0,24.0,15.0,18.8,79.2,14.8,9.4,99.5,11.2,0.0,30.6,1.3,1015.9
2023-11-30,297.0,176.0,6.0,19.0,1.0,7.0,297.0,24.0,15.0,19.4,80.8,15.7,13.0,109.8,13.3,0.0,46.3,1.1,1016.8
2023-12-01,263.0,134.0,6.0,20.0,1.0,8.0,263.0,23.5,16.0,19.8,79.2,15.9,7.6,339.3,10.4,0.0,38.9,2.0,1017.3
2023-12-02,205.0,131.0,8.0,22.0,1.0,9.0,205.0,23.0,14.0,18.0,81.7,14.6,9.3,298.2,9.4,0.0,2.6,1.1,1018.0
2023-12-03,203.0,129.0,7.0,23.0,1.0,6.0,203.0,24.3,13.0,18.7,72.1,12.9,9.4,317.4,11.5,0.0,36.4,1.4,1018.2
2023-12-04,198.0,118.0,5.0,23.0,1.0,7.0,198.0,24.0,16.0,20.0,64.3,12.5,11.2,320.1,9.0,0.098,53.9,3.5,1017.2
2023-12-05,183.0,119.0,5.0,24.0,1.0,8.0,183.0,24.0,14.0,18.1,65.0,10.8,13.0,315.6,14.8,0.0,12.0,1.9,1016.4
2023-12-06,187.0,137.0,10.0,25.0,1.0,7.0,187.0,24.0,12.0,17.1,68.5,10.8,7.6,252.8,11.5,0.0,0.0,1.8,1017.0
2023-12-07,206.0,138.0,10.0,22.0,1.0,7.0,206.0,22.5,12.0,17.0,71.9,11.7,8.5,257.4,12.2,0.0,0.0,1.7,1016.4
2023-12-08,207.0,135.0,9.0,20.0,1.0,7.0,207.0,25.0,12.0,17.6,67.6,10.9,11.2,274.9,14.8,0.0,0.0,1.7,1015.9
2023-12-09,206.0,131.0,7.0,20.0,1.0,7.0,206.0,24.0,11.0,17.3,66.1,10.2,13.3,281.3,16.9,0.0,0.2,1.9,1016.9
2023-12-10,205.0,129.0,10.0,21.0,1.0,5.0,205.0,22.0,10.0,15.9,65.7,9.0,18.4,261.4,23.8,0.0,5.2,1.9,1015.2
2023-12-11,202.0,183.0,16.0,22.0,1.0,29.0,202.0,23.0,11.0,15.8,62.7,7.5,9.4,257.5,8.3,0.0,0.0,3.7,1015.8
2023-12-12,256.0,224.0,13.0,21.0,1.0,9.0,256.0,23.0,10.0,16.4,69.5,10.2,9.4,132.1,13.3,0.0,0.0,2.0,1014.8
2023-12-13,290.0,145.0,9.0,20.0,1.0,5.0,290.0,23.0,12.0,16.8,67.5,9.7,9.4,308.4,10.8,0.0,2.7,1.8,1016.6
2023-12-14,221.0,163.0,10.0,21.0,1.0,5.0,221.0,23.0,10.0,15.7,63.5,7.9,16.6,255.8,15.8,0.0,34.6,1.9,1017.8
2023-12-15,221.0,181.0,13.0,22.0,1.0,6.0,221.0,23.0,10.0,15.7,61.6,7.7,7.6,258.6,7.9,0.0,31.2,2.8,1018.8
2023-12-16,244.0,157.0,9.0,22.0,1.0,6.0,244.0,22.0,10.3,16.7,48.5,4.4,9.4,297.7,10.8,0.0,21.6,7.7,1017.5
2023-12-17,235.0,126.0,8.0,21.0,1.0,5.0,235.0,23.0,10.0,16.2,61.8,7.9,11.2,304.4,16.9,0.0,0.0,2.1,1018.5
2023-12-18,183.0,131.0,6.0,21.0,1.0,4.0,183.0,20.1,10.0,14.8,70.3,9.0,18.4,262.8,23.0,0.0,0.0,1.9,1020.4
2023-12-19,192.0,138.0,9.0,20.0,1.0,6.0,192.0,22.0,8.0,14.6,63.8,7.0,18.4,265.8,25.6,0.0,6.2,2.0,1020.4
2023-12-20,203.0,227.0,10.0,22.0,1.0,5.0,227.0,21.0,9.0,14.6,66.3,8.0,13.0,263.5,17.6,0.0,40.2,2.1,1019.9
2023-12-21,279.0,347.0,14.0,24.0,1.0,7.0,347.0,22.0,8.0,14.6,74.1,9.5,11.2,259.7,16.6,0.0,40.2,1.5,1018.0
2023-12-22,373.0,254.0,10.0,24.0,1.0,5.0,373.0,21.0,8.0,14.6,74.2,9.6,13.0,270.4,7.6,0.0,16.0,0.9,1017.9
2023-12-23,300.0,259.0,24.0,24.0,1.0,7.0,300.0,23.0,13.0,16.7,69.3,10.2,13.0,103.4,28.4,0.0,37.3,2.2,1019.5
2023-12-24,324.0,171.0,11.0,21.0,1.0,5.0,324.0,23.0,10.0,16.3,75.9,11.6,9.4,298.7,7.2,0.0,13.4,1.0,1021.5
2023-12-25,274.0,193.0,11.0,21.0,1.0,4.0,274.0,22.0,11.0,14.8,81.7,11.3,11.2,255.7,13.0,0.0,28.1,0.9,1019.7
2023-12-26,272.0,252.0,11.0,22.0,1.0,4.0,272.0,23.4,8.0,14.2,83.8,10.8,9.4,280.2,9.7,0.0,31.7,1.7,1019.1
2023-12-27,321.0,186.0,10.0,21.0,1.0,4.0,321.0,16.1,11.0,12.9,92.1,11.6,9.4,257.7,9.7,0.0,60.1,0.3,1020.7
2023-12-28,252.0,247.0,15.0,20.0,1.0,4.0,252.0,18.0,10.0,12.7,91.3,11.2,9.4,267.6,11.2,0.0,50.9,0.5,1019.6
2023-12-29,294.0,301.0,6.0,24.0,1.0,5.0,301.0,18.0,12.0,13.7,93.4,12.6,9.4,168.8,9.0,0.0,66.6,0.5,1020.2
2023-12-30,333.0,233.0,6.0,23.0,1.0,2.0,333.0,18.7,13.0,14.6,88.9,12.7,9.4,44.3,5.8,0.0,41.2,1.0,1018.9
2023-12-31,293.0,167.0,4.0,20.0,4.5,2.0,293.0,16.0,12.0,13.4,85.4,10.9,9.4,71.5,5.0,0.0,38.9,1.0,1018.9
2024-01-01,228.0,165.0,5.0,21.0,1.0,2.0,228.0,15.0,10.3,12.0,80.3,8.7,11.2,289.8,10.1,0.0,1.7,1.4,1018.8
