date,pm25,pm10,o3,no2,so2,co,AQI_pm25,AQI_pm10,AQI_o3,AQI_no2,AQI_so2,AQI_co,AQI
13-08-2023,107.0,78.0,17.0,21.0,4.0,7.0,107.0,78.0,17.0,21.0,4.0,7.0,107.0
14-08-2023,130.0,73.0,13.0,18.0,4.0,8.0,130.0,73.0,13.0,18.0,4.0,8.0,130.0
15-08-2023,141.0,80.0,16.0,18.0,4.0,7.0,141.0,80.0,16.0,18.0,4.0,7.0,141.0
16-08-2023,136.0,93.0,13.0,18.0,4.0,7.0,136.0,93.0,13.0,18.0,4.0,7.0,136.0
17-08-2023,64.0,106.0,18.0,15.0,4.0,7.0,64.0,106.0,18.0,15.0,4.0,7.0,106.0
18-08-2023,76.0,63.0,17.0,23.0,4.0,8.0,76.0,63.0,17.0,23.0,4.0,8.0,76.0
19-08-2023,57.0,59.0,27.0,23.0,4.0,7.0,57.0,59.0,27.0,23.0,4.0,7.0,59.0
20-08-2023,57.0,63.0,24.0,23.0,4.0,8.0,57.0,63.0,24.0,23.0,4.0,8.0,63.0
21-08-2023,54.0,63.0,15.0,23.0,4.0,8.0,54.0,63.0,15.0,23.0,4.0,8.0,63.0
22-08-2023,45.0,48.0,7.0,22.0,4.0,8.0,45.0,48.0,7.0,22.0,4.0,8.0,48.0
23-08-2023,35.0,68.0,12.0,21.0,4.0,6.0,35.0,68.0,12.0,21.0,4.0,6.0,68.0
24-08-2023,38.0,80.0,12.0,20.0,4.0,7.0,38.0,80.0,12.0,20.0,4.0,7.0,80.0
25-08-2023,70.0,112.0,13.0,18.0,4.0,6.0,70.0,112.0,13.0,18.0,4.0,6.0,112.0
26-08-2023,101.0,129.0,12.0,17.0,4.0,6.0,101.0,129.0,12.0,17.0,4.0,6.0,129.0
27-08-2023,89.0,104.0,10.0,17.0,4.0,7.0,89.0,104.0,10.0,17.0,4.0,7.0,104.0
28-08-2023,84.0,97.0,13.0,18.0,4.0,7.0,84.0,97.0,13.0,18.0,4.0,7.0,97.0
29-08-2023,86.0,96.0,19.0,17.0,4.0,6.0,86.0,96.0,19.0,17.0,4.0,6.0,96.0
30-08-2023,95.0,89.0,19.0,18.0,4.0,7.0,95.0,89.0,19.0,18.0,4.0,7.0,95.0
31-08-2023,97.0,81.0,14.0,17.0,5.0,7.0,97.0,81.0,14.0,17.0,5.0,7.0,97.0
01-09-2023,80.0,96.0,11.0,17.0,4.0,6.0,80.0,96.0,11.0,17.0,4.0,6.0,96.0
02-09-2023,86.0,99.0,2.0,20.0,4.0,7.0,86.0,99.0,2.0,20.0,4.0,7.0,99.0
03-09-2023,91.0,95.0,2.0,21.0,4.0,7.0,91.0,95.0,2.0,21.0,4.0,7.0,95.0
04-09-2023,97.0,81.0,14.0,17.0,4.0,6.0,97.0,81.0,14.0,17.0,4.0,6.0,97.0
05-09-2023,109.0,76.0,8.0,14.0,2.0,5.0,109.0,76.0,8.0,14.0,2.0,5.0,109.0
06-09-2023,84.0,54.0,13.0,14.0,1.0,7.0,84.0,54.0,13.0,14.0,1.0,7.0,84.0
07-09-2023,79.0,51.0,10.0,13.0,1.0,3.0,79.0,51.0,10.0,13.0,1.0,3.0,79.0
08-09-2023,66.0,26.0,6.0,11.0,1.0,4.0,66.0,26.0,6.0,11.0,1.0,4.0,66.0
09-09-2023,40.0,14.0,6.0,10.0,1.0,4.0,40.0,14.0,6.0,10.0,1.0,4.0,40.0
10-09-2023,25.0,44.0,7.0,12.0,1.0,4.0,25.0,44.0,7.0,12.0,1.0,4.0,44.0
11-09-2023,67.0,59.0,10.0,13.0,2.0,5.0,67.0,59.0,10.0,13.0,2.0,5.0,67.0
12-09-2023,88.0,62.0,11.0,13.0,2.0,5.0,88.0,62.0,11.0,13.0,2.0,5.0,88.0
13-09-2023,116.0,66.0,9.0,11.0,1.0,5.0,116.0,66.0,9.0,11.0,1.0,5.0,116.0
14-09-2023,123.0,43.0,6.0,12.0,2.0,6.0,123.0,43.0,6.0,12.0,2.0,6.0,123.0
15-09-2023,66.0,51.0,4.0,11.0,2.0,4.0,66.0,51.0,4.0,11.0,2.0,4.0,66.0
16-09-2023,89.0,47.0,5.0,11.0,2.0,4.0,89.0,47.0,5.0,11.0,2.0,4.0,89.0
17-09-2023,86.0,39.0,5.0,11.0,3.0,4.0,86.0,39.0,5.0,11.0,3.0,4.0,86.0
18-09-2023,71.0,55.0,6.0,11.0,2.0,4.0,71.0,55.0,6.0,11.0,2.0,4.0,71.0
19-09-2023,79.0,60.0,16.0,10.0,2.0,5.0,79.0,60.0,16.0,10.0,2.0,5.0,79.0
20-09-2023,102.0,62.0,10.0,11.0,3.0,5.0,102.0,62.0,10.0,11.0,3.0,5.0,102.0
21-09-2023,104.0,65.0,9.0,11.0,3.0,5.0,104.0,65.0,9.0,11.0,3.0,5.0,104.0
22-09-2023,115.0,61.0,8.0,11.0,3.0,6.0,115.0,61.0,8.0,11.0,3.0,6.0,115.0
23-09-2023,112.0,70.0,10.0,12.0,2.0,6.0,112.0,70.0,10.0,12.0,2.0,6.0,112.0
24-09-2023,121.0,72.0,15.0,12.0,2.0,5.0,121.0,72.0,15.0,12.0,2.0,5.0,121.0
25-09-2023,140.0,93.0,12.0,13.0,2.0,5.0,140.0,93.0,12.0,13.0,2.0,5.0,140.0
26-09-2023,151.0,81.0,10.0,12.0,2.0,4.0,151.0,81.0,10.0,12.0,2.0,4.0,151.0
27-09-2023,129.0,88.0,13.0,13.0,2.0,5.0,129.0,88.0,13.0,13.0,2.0,5.0,129.0
28-09-2023,125.0,96.0,17.0,14.0,2.0,5.0,125.0,96.0,17.0,14.0,2.0,5.0,125.0
29-09-2023,148.0,99.0,14.0,13.0,6.0,5.0,148.0,99.0,14.0,13.0,6.0,5.0,148.0
30-09-2023,135.0,105.0,15.0,13.0,3.0,4.0,135.0,105.0,15.0,13.0,3.0,4.0,135.0
01-10-2023,139.0,89.0,14.0,14.0,2.0,5.0,139.0,89.0,14.0,14.0,2.0,5.0,139.0
02-10-2023,126.0,100.0,14.0,15.0,2.0,4.0,126.0,100.0,14.0,15.0,2.0,4.0,126.0
03-10-2023,133.0,108.0,14.0,15.0,3.0,5.0,133.0,108.0,14.0,15.0,3.0,5.0,133.0
04-10-2023,146.0,110.0,16.0,16.0,3.0,6.0,146.0,110.0,16.0,16.0,3.0,6.0,146.0
05-10-2023,154.0,111.0,15.0,17.0,3.0,7.0,154.0,111.0,15.0,17.0,3.0,7.0,154.0
06-10-2023,151.0,110.0,8.0,16.0,3.0,8.0,151.0,110.0,8.0,16.0,3.0,8.0,151.0
07-10-2023,164.0,89.0,4.0,7.0,2.0,5.0,164.0,89.0,4.0,7.0,2.0,5.0,164.0
08-10-2023,125.0,96.0,8.0,7.0,1.0,2.0,125.0,96.0,8.0,7.0,1.0,2.0,125.0
09-10-2023,94.0,104.0,7.0,8.0,1.0,2.0,94.0,104.0,7.0,8.0,1.0,2.0,104.0
10-10-2023,136.0,103.0,9.0,8.0,1.0,2.0,136.0,103.0,9.0,8.0,1.0,2.0,136.0
11-10-2023,149.0,122.0,13.0,9.0,1.0,2.0,149.0,122.0,13.0,9.0,1.0,2.0,149.0
12-10-2023,177.0,141.0,13.0,10.0,1.0,4.0,177.0,141.0,13.0,10.0,1.0,4.0,177.0
13-10-2023,184.0,119.0,10.0,10.0,1.0,4.0,184.0,119.0,10.0,10.0,1.0,4.0,184.0
14-10-2023,160.0,126.0,10.0,9.0,1.0,6.0,160.0,126.0,10.0,9.0,1.0,6.0,160.0
15-10-2023,152.0,111.0,6.0,9.0,1.0,2.0,152.0,111.0,6.0,9.0,1.0,2.0,152.0
16-10-2023,128.0,65.0,9.0,9.0,1.0,3.0,128.0,65.0,9.0,9.0,1.0,3.0,128.0
17-10-2023,110.0,74.0,8.0,8.0,1.0,2.0,110.0,74.0,8.0,8.0,1.0,2.0,110.0
18-10-2023,126.0,70.0,10.0,9.0,1.0,3.0,126.0,70.0,10.0,9.0,1.0,3.0,126.0
19-10-2023,113.0,93.0,13.0,9.0,1.0,3.0,113.0,93.0,13.0,9.0,1.0,3.0,113.0
20-10-2023,161.0,129.0,19.0,11.0,1.0,2.0,161.0,129.0,19.0,11.0,1.0,2.0,161.0
21-10-2023,198.0,152.0,17.0,11.0,1.0,8.0,198.0,152.0,17.0,11.0,1.0,8.0,198.0
22-10-2023,214.0,121.0,10.0,10.0,1.0,5.0,214.0,121.0,10.0,10.0,1.0,5.0,214.0
23-10-2023,197.0,102.0,11.0,10.0,1.0,4.0,197.0,102.0,11.0,10.0,1.0,4.0,197.0
24-10-2023,162.0,124.0,12.0,11.0,1.0,5.0,162.0,124.0,12.0,11.0,1.0,5.0,162.0
25-10-2023,189.0,115.0,17.0,10.0,1.0,7.0,189.0,115.0,17.0,10.0,1.0,7.0,189.0
26-10-2023,174.0,135.0,13.0,12.0,1.0,15.0,174.0,135.0,13.0,12.0,1.0,15.0,174.0
27-10-2023,190.0,146.0,16.0,14.0,1.0,16.0,190.0,146.0,16.0,14.0,1.0,16.0,190.0
28-10-2023,201.0,152.0,16.0,16.0,1.0,17.0,201.0,152.0,16.0,16.0,1.0,17.0,201.0
29-10-2023,205.0,187.0,39.0,15.0,1.0,16.0,205.0,187.0,39.0,15.0,1.0,16.0,205.0
30-10-2023,224.0,184.0,37.0,15.0,1.0,12.0,224.0,184.0,37.0,15.0,1.0,12.0,224.0
31-10-2023,244.0,173.0,18.0,14.0,1.0,11.0,244.0,173.0,18.0,14.0,1.0,11.0,244.0
01-11-2023,232.0,329.0,12.0,15.0,1.0,14.0,232.0,329.0,12.0,15.0,1.0,14.0,329.0
02-11-2023,342.0,306.0,8.0,16.0,1.0,13.0,342.0,306.0,8.0,16.0,1.0,13.0,342.0
03-11-2023,298.0,361.0,20.0,17.0,1.0,20.0,298.0,361.0,20.0,17.0,1.0,20.0,361.0
04-11-2023,381.0,347.0,9.0,16.0,1.0,16.0,381.0,347.0,9.0,16.0,1.0,16.0,381.0
05-11-2023,384.0,157.0,6.0,24.0,1.0,12.0,384.0,157.0,6.0,24.0,1.0,12.0,384.0
06-11-2023,217.0,281.0,31.0,24.0,1.0,24.0,217.0,281.0,31.0,24.0,1.0,24.0,281.0
07-11-2023,301.0,304.0,7.0,25.0,1.0,18.0,301.0,304.0,7.0,25.0,1.0,18.0,304.0
08-11-2023,338.0,312.0,7.0,24.0,1.0,18.0,338.0,312.0,7.0,24.0,1.0,18.0,338.0
09-11-2023,363.0,148.0,6.0,21.0,1.0,9.0,363.0,148.0,6.0,21.0,1.0,9.0,363.0
10-11-2023,210.0,86.0,4.0,19.0,1.0,4.0,210.0,86.0,4.0,19.0,1.0,4.0,210.0
11-11-2023,162.0,101.0,4.0,19.0,1.0,5.0,162.0,101.0,4.0,19.0,1.0,5.0,162.0
12-11-2023,180.0,257.0,6.0,20.0,1.0,6.0,180.0,257.0,6.0,20.0,1.0,6.0,257.0
13-11-2023,347.0,184.0,6.0,22.0,1.0,7.0,347.0,184.0,6.0,22.0,1.0,7.0,347.0
14-11-2023,256.0,223.0,6.0,22.0,1.0,8.0,256.0,223.0,6.0,22.0,1.0,8.0,256.0
15-11-2023,313.0,305.0,10.0,24.0,1.0,10.0,313.0,305.0,10.0,24.0,1.0,10.0,313.0
16-11-2023,378.0,218.0,9.0,25.0,1.0,13.0,378.0,218.0,9.0,25.0,1.0,13.0,378.0
17-11-2023,296.0,115.0,8.0,24.0,1.0,7.0,296.0,115.0,8.0,24.0,1.0,7.0,296.0
18-11-2023,190.0,113.0,11.0,23.0,1.0,6.0,190.0,113.0,11.0,23.0,1.0,6.0,190.0
19-11-2023,193.0,172.0,10.0,24.0,1.0,11.0,193.0,172.0,10.0,24.0,1.0,11.0,193.0
20-11-2023,248.0,201.0,6.0,24.0,1.0,7.0,248.0,201.0,6.0,24.0,1.0,7.0,248.0
21-11-2023,298.0,186.0,9.0,24.0,1.0,8.0,298.0,186.0,9.0,24.0,1.0,8.0,298.0
22-11-2023,291.0,198.0,8.0,27.0,1.0,11.0,291.0,198.0,8.0,27.0,1.0,11.0,291.0
23-11-2023,291.0,228.0,13.0,28.0,1.0,14.0,291.0,228.0,13.0,28.0,1.0,14.0,291.0
24-11-2023,317.0,211.0,9.0,25.0,2.0,5.0,317.0,211.0,9.0,25.0,2.0,5.0,317.0
25-11-2023,308.0,267.0,31.0,27.0,1.0,21.0,308.0,267.0,31.0,27.0,1.0,21.0,308.0
26-11-2023,323.0,180.0,9.0,26.0,1.0,9.0,323.0,180.0,9.0,26.0,1.0,9.0,323.0
27-11-2023,260.0,110.0,3.0,22.0,1.0,7.0,260.0,110.0,3.0,22.0,1.0,7.0,260.0
28-11-2023,189.0,133.0,5.0,23.0,1.0,8.0,189.0,133.0,5.0,23.0,1.0,8.0,189.0
29-11-2023,214.0,225.0,16.0,18.0,1.0,17.0,214.0,225.0,16.0,18.0,1.0,17.0,225.0
30-11-2023,297.0,176.0,7.0,19.0,1.0,6.0,297.0,176.0,7.0,19.0,1.0,6.0,297.0
01-12-2023,263.0,134.0,8.0,20.0,1.0,6.0,263.0,134.0,8.0,20.0,1.0,6.0,263.0
02-12-2023,205.0,131.0,9.0,22.0,1.0,8.0,205.0,131.0,9.0,22.0,1.0,8.0,205.0
03-12-2023,203.0,129.0,6.0,23.0,1.0,7.0,203.0,129.0,6.0,23.0,1.0,7.0,203.0
04-12-2023,198.0,118.0,7.0,23.0,1.0,5.0,198.0,118.0,7.0,23.0,1.0,5.0,198.0
05-12-2023,183.0,119.0,8.0,24.0,1.0,5.0,183.0,119.0,8.0,24.0,1.0,5.0,183.0
06-12-2023,187.0,137.0,7.0,25.0,1.0,10.0,187.0,137.0,7.0,25.0,1.0,10.0,187.0
07-12-2023,206.0,138.0,7.0,22.0,1.0,10.0,206.0,138.0,7.0,22.0,1.0,10.0,206.0
08-12-2023,207.0,135.0,7.0,20.0,1.0,9.0,207.0,135.0,7.0,20.0,1.0,9.0,207.0
09-12-2023,206.0,131.0,7.0,20.0,1.0,7.0,206.0,131.0,7.0,20.0,1.0,7.0,206.0
10-12-2023,205.0,129.0,5.0,21.0,1.0,10.0,205.0,129.0,5.0,21.0,1.0,10.0,205.0
11-12-2023,202.0,183.0,29.0,22.0,1.0,16.0,202.0,183.0,29.0,22.0,1.0,16.0,202.0
12-12-2023,256.0,224.0,9.0,21.0,1.0,13.0,256.0,224.0,9.0,21.0,1.0,13.0,256.0
13-12-2023,290.0,145.0,5.0,20.0,1.0,9.0,290.0,145.0,5.0,20.0,1.0,9.0,290.0
14-12-2023,221.0,163.0,5.0,21.0,1.0,10.0,221.0,163.0,5.0,21.0,1.0,10.0,221.0
15-12-2023,221.0,181.0,6.0,22.0,1.0,13.0,221.0,181.0,6.0,22.0,1.0,13.0,221.0
16-12-2023,244.0,157.0,6.0,22.0,1.0,9.0,244.0,157.0,6.0,22.0,1.0,9.0,244.0
17-12-2023,235.0,126.0,5.0,21.0,1.0,8.0,235.0,126.0,5.0,21.0,1.0,8.0,235.0
18-12-2023,183.0,131.0,4.0,21.0,1.0,6.0,183.0,131.0,4.0,21.0,1.0,6.0,183.0
19-12-2023,192.0,138.0,6.0,20.0,1.0,9.0,192.0,138.0,6.0,20.0,1.0,9.0,192.0
20-12-2023,203.0,227.0,5.0,22.0,1.0,10.0,203.0,227.0,5.0,22.0,1.0,10.0,227.0
21-12-2023,279.0,347.0,7.0,24.0,1.0,14.0,279.0,347.0,7.0,24.0,1.0,14.0,347.0
22-12-2023,373.0,254.0,5.0,24.0,1.0,10.0,373.0,254.0,5.0,24.0,1.0,10.0,373.0
23-12-2023,300.0,259.0,7.0,24.0,1.0,24.0,300.0,259.0,7.0,24.0,1.0,24.0,300.0
24-12-2023,324.0,171.0,5.0,21.0,1.0,11.0,324.0,171.0,5.0,21.0,1.0,11.0,324.0
25-12-2023,274.0,193.0,4.0,21.0,1.0,11.0,274.0,193.0,4.0,21.0,1.0,11.0,274.0
26-12-2023,272.0,252.0,4.0,22.0,1.0,11.0,272.0,252.0,4.0,22.0,1.0,11.0,272.0
27-12-2023,321.0,186.0,4.0,21.0,1.0,10.0,321.0,186.0,4.0,21.0,1.0,10.0,321.0
28-12-2023,252.0,247.0,4.0,20.0,1.0,15.0,252.0,247.0,4.0,20.0,1.0,15.0,252.0
29-12-2023,294.0,301.0,5.0,24.0,1.0,6.0,294.0,301.0,5.0,24.0,1.0,6.0,301.0
30-12-2023,333.0,233.0,2.0,23.0,1.0,6.0,333.0,233.0,2.0,23.0,1.0,6.0,333.0
31-12-2023,293.0,167.0,2.0,20.0,1.0,4.0,293.0,167.0,2.0,20.0,1.0,4.0,293.0
01-01-2024,228.0,165.0,2.0,21.0,1.0,5.0,228.0,165.0,2.0,21.0,1.0,5.0,228.0
02-01-2024,223.0,157.0,1.0,21.0,1.0,5.0,223.0,157.0,1.0,21.0,1.0,5.0,223.0
03-01-2024,230.0,206.0,1.0,20.0,1.0,9.0,230.0,206.0,1.0,20.0,1.0,9.0,230.0
04-01-2024,271.0,189.0,1.0,20.0,1.0,4.0,271.0,189.0,1.0,20.0,1.0,4.0,271.0
05-01-2024,227.0,157.0,1.0,20.0,1.0,6.0,227.0,157.0,1.0,20.0,1.0,6.0,227.0
06-01-2024,227.0,158.0,1.0,22.0,1.0,8.0,227.0,158.0,1.0,22.0,1.0,8.0,227.0
07-01-2024,230.0,287.0,1.25,21.0,1.0,10.0,230.0,287.0,1.25,21.0,1.0,10.0,287.0
08-01-2024,284.0,148.0,1.5,21.0,1.0,5.0,284.0,148.0,1.5,21.0,1.0,5.0,284.0
09-01-2024,199.0,160.0,1.75,17.0,1.0,5.0,199.0,160.0,1.75,17.0,1.0,5.0,199.0
10-01-2024,212.0,204.0,2.0,20.0,1.0,11.0,212.0,204.0,2.0,20.0,1.0,11.0,212.0
11-01-2024,244.0,175.0,3.0,19.0,1.0,9.0,244.0,175.0,3.0,19.0,1.0,9.0,244.0
12-01-2024,244.0,422.0,2.0,24.0,1.0,14.0,244.0,422.0,2.0,24.0,1.0,14.0,422.0
13-01-2024,416.0,355.0,3.0,22.0,1.0,13.0,416.0,355.0,3.0,22.0,1.0,13.0,416.0
14-01-2024,380.0,168.0,2.0,20.0,1.0,13.0,380.0,168.0,2.0,20.0,1.0,13.0,380.0
15-01-2024,245.0,182.0,1.0,20.0,1.0,18.0,245.0,182.0,1.0,20.0,1.0,18.0,245.0
16-01-2024,290.0,181.0,2.0,19.0,1.0,8.0,290.0,181.0,2.0,19.0,1.0,8.0,290.0
17-01-2024,242.0,157.0,1.0,20.0,1.0,9.0,242.0,157.0,1.0,20.0,1.0,9.0,242.0
18-01-2024,220.0,151.0,2.0,20.0,1.0,8.0,220.0,151.0,2.0,20.0,1.0,8.0,220.0
19-01-2024,226.0,154.0,3.0,20.0,1.0,4.0,226.0,154.0,3.0,20.0,1.0,4.0,226.0
20-01-2024,227.0,155.0,2.0,20.0,1.0,7.0,227.0,155.0,2.0,20.0,1.0,7.0,227.0
21-01-2024,231.0,172.0,1.0,22.0,1.0,5.0,231.0,172.0,1.0,22.0,1.0,5.0,231.0
22-01-2024,238.0,232.0,1.0,24.0,1.0,10.0,238.0,232.0,1.0,24.0,1.0,10.0,238.0
23-01-2024,268.0,301.0,1.0,23.0,1.0,11.0,268.0,301.0,1.0,23.0,1.0,11.0,301.0
24-01-2024,321.0,200.0,1.0,21.0,1.0,7.0,321.0,200.0,1.0,21.0,1.0,7.0,321.0
25-01-2024,251.0,289.0,2.0,20.0,1.0,10.0,251.0,289.0,2.0,20.0,1.0,10.0,289.0
26-01-2024,355.0,164.0,1.0,20.0,1.0,8.0,355.0,164.0,1.0,20.0,1.0,8.0,355.0
27-01-2024,238.0,162.0,1.0,21.0,1.0,21.0,238.0,162.0,1.0,21.0,1.0,21.0,238.0
28-01-2024,255.0,245.0,1.0,27.0,1.0,14.0,255.0,245.0,1.0,27.0,1.0,14.0,255.0
29-01-2024,301.0,247.0,1.3333333333333333,22.0,1.0,15.0,301.0,247.0,1.3333333333333333,22.0,1.0,15.0,301.0
30-01-2024,293.0,187.0,1.6666666666666665,21.0,1.0,10.0,293.0,187.0,1.6666666666666665,21.0,1.0,10.0,293.0
31-01-2024,277.0,74.0,2.0,20.0,1.0,5.0,277.0,74.0,2.0,20.0,1.0,5.0,277.0
01-02-2024,152.0,99.0,2.0,19.0,1.0,6.0,152.0,99.0,2.0,19.0,1.0,6.0,152.0
02-02-2024,180.0,101.0,2.0,20.0,1.0,5.0,180.0,101.0,2.0,20.0,1.0,5.0,180.0
03-02-2024,167.0,144.0,2.0,21.0,1.0,22.0,167.0,144.0,2.0,21.0,1.0,22.0,167.0
04-02-2024,213.0,91.0,4.0,17.0,1.0,6.0,213.0,91.0,4.0,17.0,1.0,6.0,213.0
05-02-2024,166.0,83.0,3.0,19.0,1.0,10.0,166.0,83.0,3.0,19.0,1.0,10.0,166.0
06-02-2024,147.0,94.0,4.0,20.0,1.0,7.0,147.0,94.0,4.0,20.0,1.0,7.0,147.0
07-02-2024,152.0,91.0,5.0,21.0,1.0,8.0,152.0,91.0,5.0,21.0,1.0,8.0,152.0
08-02-2024,153.0,87.0,8.0,19.0,1.0,12.0,153.0,87.0,8.0,19.0,1.0,12.0,153.0
09-02-2024,147.0,160.0,6.0,25.0,1.0,14.0,147.0,160.0,6.0,25.0,1.0,14.0,160.0
10-02-2024,231.0,143.0,6.0,24.0,1.0,9.0,231.0,143.0,6.0,24.0,1.0,9.0,231.0
11-02-2024,216.0,147.0,4.0,25.0,1.0,7.0,216.0,147.0,4.0,25.0,1.0,7.0,216.0
12-02-2024,210.0,194.0,3.0,24.0,1.0,12.0,210.0,194.0,3.0,24.0,1.0,12.0,210.0
13-02-2024,264.0,156.0,6.0,21.0,1.0,11.0,264.0,156.0,6.0,21.0,1.0,11.0,264.0
14-02-2024,236.0,103.0,5.0,23.0,1.0,9.0,236.0,103.0,5.0,23.0,1.0,9.0,236.0
15-02-2024,192.0,99.0,5.0,21.0,1.0,8.0,192.0,99.0,5.0,21.0,1.0,8.0,192.0
16-02-2024,180.0,102.0,5.0,23.0,1.0,10.0,180.0,102.0,5.0,23.0,1.0,10.0,180.0
17-02-2024,179.0,107.0,2.0,26.0,1.0,14.0,179.0,107.0,2.0,26.0,1.0,14.0,179.0
18-02-2024,190.0,100.0,4.0,25.0,1.0,8.0,190.0,100.0,4.0,25.0,1.0,8.0,190.0
19-02-2024,168.0,108.0,3.0,24.0,1.0,14.0,168.0,108.0,3.0,24.0,1.0,14.0,168.0
20-02-2024,185.0,105.0,3.0,23.0,1.0,6.0,185.0,105.0,3.0,23.0,1.0,6.0,185.0
21-02-2024,172.0,77.0,3.0,23.0,1.0,9.0,172.0,77.0,3.0,23.0,1.0,9.0,172.0
22-02-2024,133.0,66.0,4.0,22.0,1.0,10.0,133.0,66.0,4.0,22.0,1.0,10.0,133.0
23-02-2024,129.0,82.0,5.0,25.0,1.0,11.0,129.0,82.0,5.0,25.0,1.0,11.0,129.0
24-02-2024,152.0,77.0,4.0,24.0,1.0,10.0,152.0,77.0,4.0,24.0,1.0,10.0,152.0
25-02-2024,148.0,83.0,4.0,24.0,1.0,10.0,148.0,83.0,4.0,24.0,1.0,10.0,148.0
26-02-2024,145.0,146.0,3.0,25.0,1.0,8.0,145.0,146.0,3.0,25.0,1.0,8.0,146.0
27-02-2024,141.0,80.0,5.0,22.0,1.0,9.0,141.0,80.0,5.0,22.0,1.0,9.0,141.0
28-02-2024,135.0,74.0,4.0,25.0,1.0,11.0,135.0,74.0,4.0,25.0,1.0,11.0,135.0
29-02-2024,135.0,95.0,4.0,29.0,1.0,10.0,135.0,95.0,4.0,29.0,1.0,10.0,135.0
01-03-2024,161.0,53.0,3.0,25.0,1.0,8.0,161.0,53.0,3.0,25.0,1.0,8.0,161.0
02-03-2024,82.0,90.0,4.0,24.0,1.0,9.0,82.0,90.0,4.0,24.0,1.0,9.0,90.0
03-03-2024,105.0,64.0,2.0,23.0,1.0,10.0,105.0,64.0,2.0,23.0,1.0,10.0,105.0
04-03-2024,105.0,69.0,2.0,26.0,1.0,10.0,105.0,69.0,2.0,26.0,1.0,10.0,105.0
05-03-2024,127.0,72.0,2.0,27.0,1.0,10.0,127.0,72.0,2.0,27.0,1.0,10.0,127.0
06-03-2024,143.0,89.0,2.0,28.0,1.0,9.0,143.0,89.0,2.0,28.0,1.0,9.0,143.0
07-03-2024,149.0,76.0,2.0,28.0,1.0,9.0,149.0,76.0,2.0,28.0,1.0,9.0,149.0
08-03-2024,139.0,69.0,2.0,30.0,1.0,10.0,139.0,69.0,2.0,30.0,1.0,10.0,139.0
09-03-2024,130.0,90.0,2.0,36.0,1.0,13.0,130.0,90.0,2.0,36.0,1.0,13.0,130.0
10-03-2024,158.0,92.0,2.0,38.0,1.0,12.0,158.0,92.0,2.0,38.0,1.0,12.0,158.0
11-03-2024,157.0,94.0,2.0,38.0,1.0,11.0,157.0,94.0,2.0,38.0,1.0,11.0,157.0
12-03-2024,152.0,78.0,2.0,34.0,1.0,10.0,152.0,78.0,2.0,34.0,1.0,10.0,152.0
13-03-2024,140.0,91.0,2.0,35.0,1.0,12.0,140.0,91.0,2.0,35.0,1.0,12.0,140.0
14-03-2024,147.0,57.0,2.0,33.0,1.0,9.0,147.0,57.0,2.0,33.0,1.0,9.0,147.0
15-03-2024,93.0,78.0,6.0,35.0,1.0,12.0,93.0,78.0,6.0,35.0,1.0,12.0,93.0
16-03-2024,147.0,84.0,3.0,36.0,1.0,11.0,147.0,84.0,3.0,36.0,1.0,11.0,147.0
17-03-2024,145.0,90.0,3.0,37.0,1.0,11.0,145.0,90.0,3.0,37.0,1.0,11.0,145.0
18-03-2024,149.0,99.0,7.0,32.0,1.0,13.0,149.0,99.0,7.0,32.0,1.0,13.0,149.0
19-03-2024,158.0,96.0,3.0,27.0,1.0,12.0,158.0,96.0,3.0,27.0,1.0,12.0,158.0
20-03-2024,148.0,83.0,3.0,26.0,1.0,11.0,148.0,83.0,3.0,26.0,1.0,11.0,148.0
21-03-2024,150.0,83.0,3.0,26.0,1.0,12.0,150.0,83.0,3.0,26.0,1.0,12.0,150.0
22-03-2024,156.0,115.0,2.0,25.0,1.0,18.0,156.0,115.0,2.0,25.0,1.0,18.0,156.0
23-03-2024,180.0,66.0,1.5,24.0,1.0,11.0,180.0,66.0,1.5,24.0,1.0,11.0,180.0
24-03-2024,89.0,80.0,1.0,24.0,1.0,13.0,89.0,80.0,1.0,24.0,1.0,13.0,89.0
25-03-2024,140.0,70.0,2.0,24.0,1.0,10.0,140.0,70.0,2.0,24.0,1.0,10.0,140.0
26-03-2024,127.0,74.0,2.0,25.0,1.0,11.0,127.0,74.0,2.0,25.0,1.0,11.0,127.0
27-03-2024,131.0,77.0,5.0,26.0,1.0,9.0,131.0,77.0,5.0,26.0,1.0,9.0,131.0
28-03-2024,134.0,83.0,5.0,26.0,1.0,10.0,134.0,83.0,5.0,26.0,1.0,10.0,134.0
29-03-2024,138.0,89.0,5.0,25.0,1.0,11.0,138.0,89.0,5.0,25.0,1.0,11.0,138.0
30-03-2024,143.0,101.0,3.0,24.0,1.0,13.0,143.0,101.0,3.0,24.0,1.0,13.0,143.0
31-03-2024,144.0,65.0,4.0,23.0,1.0,10.0,144.0,65.0,4.0,23.0,1.0,10.0,144.0
01-04-2024,95.0,66.0,4.0,24.0,1.0,10.0,95.0,66.0,4.0,24.0,1.0,10.0,95.0
02-04-2024,97.0,80.0,4.0,26.0,1.0,13.0,97.0,80.0,4.0,26.0,1.0,13.0,97.0
03-04-2024,124.0,77.0,5.0,23.0,1.0,11.0,124.0,77.0,5.0,23.0,1.0,11.0,124.0
