name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2017-07-27,34.6,29.1,31.4,44.7,36.4,39.2,25.8,73,0,0,0,,0,0,33.1,16.4,102.7,1002.1,64.3,3.8,177.7,15.4,7,,2017-07-27T05:40:20,2017-07-27T19:15:39,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-07-28,34.1,27.5,30.6,45.5,31.5,38.4,26.1,77.1,7.934,100,12.5,rain,0,0,45,22.3,89,1002.6,57.8,4,209.5,18.1,8,,2017-07-28T05:40:54,2017-07-28T19:15:03,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-07-29,34.3,27.7,30.3,43.7,33.2,37.7,26.1,79.2,0,0,0,,0,0,46.4,20.5,115,1002.5,55.1,4,209.1,18.1,7,,2017-07-29T05:41:27,2017-07-29T19:14:26,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-07-30,34,28,30.4,42.8,32.8,37,25.4,75.3,0,0,0,,0,0,28.4,16.4,161.4,1002.2,74.6,4.3,185.2,15.9,7,,2017-07-30T05:42:01,2017-07-30T19:13:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-07-31,30.2,26.7,28.2,38.8,30.5,34,26.3,90,23.956,100,16.67,rain,0,0,19.1,18.1,241,1002.5,82.2,3,91,7.8,4,,2017-07-31T05:42:34,2017-07-31T19:13:08,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-01,30.1,26.4,27.6,39,26.4,32.8,26.5,93.6,0.982,100,4.17,rain,0,0,24.1,16.6,252,1002.4,86.9,2.4,70.2,6,4,,2017-08-01T05:43:08,2017-08-01T19:12:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-02,31,27,29.1,39.9,30.7,35.5,26,83.8,0,0,0,,0,0,31,18.4,276.7,1002,80.1,2.9,115.4,9.9,5,,2017-08-02T05:43:41,2017-08-02T19:11:45,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-03,34,27,30.3,45.3,30.7,37.3,25.6,76.3,0,0,0,,0,0,40,20.4,261.5,999.1,64.4,3.4,216.7,18.7,8,,2017-08-03T05:44:15,2017-08-03T19:11:01,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-04,35,26.7,30.4,45.4,29.6,37.5,25.5,75.3,0,0,0,,0,0,36,18.3,262.4,998.1,66.1,3.9,191,16.4,6,,2017-08-04T05:44:49,2017-08-04T19:10:17,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-05,34.5,27,30.9,42.5,30.2,37.2,24.8,71.1,0,0,0,,0,0,24.5,13,267.4,1000.2,63.6,3,225.4,19.7,7,,2017-08-05T05:45:22,2017-08-05T19:09:31,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-06,36.1,28.9,31.7,46.8,33.7,40.1,25.9,72.2,0.996,100,4.17,rain,0,0,20.5,15.3,282.5,1001.6,66.5,3.3,172,14.8,8,,2017-08-06T05:45:55,2017-08-06T19:08:45,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-07,33.1,26,29.8,44,26,37.8,26.8,84.2,15.33,100,8.33,rain,0,0,24.1,10.8,295.1,1002.6,74.7,2.8,155.7,13.5,5,,2017-08-07T05:46:29,2017-08-07T19:07:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-08,34.1,27.3,29.8,45.5,31.8,37.9,26.8,85,4.044,100,8.33,rain,0,0,18.4,18,59.3,1002.6,76.3,2.7,159.3,13.7,7,,2017-08-08T05:47:02,2017-08-08T19:07:08,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-09,32,27.1,29.2,44.2,31.7,37.8,27.4,90.5,1.007,100,8.33,rain,0,0,18.7,11.1,274.9,1001.7,80.3,2.4,131.3,11.3,6,,2017-08-09T05:47:35,2017-08-09T19:06:18,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-10,34,27.8,30.8,47.4,33.6,40.4,27.2,81.7,0,0,0,,0,0,34.2,18.4,273.7,1000.2,69.4,3.1,166.5,14.3,7,,2017-08-10T05:48:08,2017-08-10T19:05:27,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-11,35,28,31.3,49.1,32.8,39.6,26,73.7,0,0,0,,0,0,40,23.8,265,999.5,71,3.5,241.5,21,8,,2017-08-11T05:48:41,2017-08-11T19:04:35,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-12,35,27.9,31.1,44.9,31.5,38.1,25.1,70.9,0,0,0,,0,0,37.8,18.5,256.5,999.3,61.9,3.7,196.6,17,6,,2017-08-12T05:49:14,2017-08-12T19:03:42,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-13,34.1,27,30.9,43.6,30.2,37.3,24.9,71.2,0,0,0,,0,0,39.6,18.4,251,1001.4,52.1,3.9,216.1,18.7,8,,2017-08-13T05:49:46,2017-08-13T19:02:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-14,36,27,31.3,44.7,30.2,37.6,24.7,68.8,0,0,0,,0,0,25.9,14.8,260.8,1004.6,57.9,4,220.4,19.2,6,,2017-08-14T05:50:19,2017-08-14T19:01:54,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-15,36.1,28.1,31.8,48.6,32,39.2,25.2,68.5,0,0,0,,0,0,30.6,15,269,1003.6,55.9,4,245.5,21.1,8,,2017-08-15T05:50:51,2017-08-15T19:00:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-16,36,27,31.8,47.3,30.2,38.3,24.7,67.5,0.1,100,4.17,rain,0,0,36.4,23.2,282.6,1001.4,37.5,3.9,252.2,21.8,8,,2017-08-16T05:51:23,2017-08-16T19:00:01,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-17,37,28.9,32.7,47.9,33.2,39.9,24.8,64.2,0,0,0,,0,0,36.4,22.1,285.1,1000.3,45.6,3.9,269.6,23.3,9,,2017-08-17T05:51:55,2017-08-17T18:59:04,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-18,38,29,33.1,47.7,32.8,40.9,25.1,64.1,0,0,0,,0,0,33.5,14.8,302.5,1001.4,45.2,4.2,261.9,22.6,9,,2017-08-18T05:52:27,2017-08-18T18:58:05,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-19,31,26.1,28.6,39.2,26.1,34.9,26.3,87.6,24.022,100,8.33,rain,0,0,26.3,14.8,102.7,1004.1,70.9,3,109.2,9.4,4,,2017-08-19T05:52:59,2017-08-19T18:57:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-20,34.5,27,30.8,47.2,31.3,38.6,26.2,77.9,0,0,0,,0,0,32.4,18.1,106.4,1003.8,47.3,3.9,205,17.7,6,,2017-08-20T05:53:31,2017-08-20T18:56:06,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-21,35,28,31.5,45.7,33.6,39.9,26.2,74.7,0,0,0,,0,0,31.7,16.6,109.3,1002.5,47.4,3.5,235,20.4,8,,2017-08-21T05:54:02,2017-08-21T18:55:05,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-22,34.3,28.7,30.6,45.4,35.4,38.9,26.4,79,4.894,100,4.17,rain,0,0,28.1,16.3,108.1,1002.4,62,3.4,204,17.6,7,,2017-08-22T05:54:33,2017-08-22T18:54:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-23,34,26.3,28.7,45.3,26.3,35.1,26.4,87.9,23.317,100,12.5,rain,0,0,24.5,16.1,132.7,1004,79.4,2.8,119.6,10.4,5,,2017-08-23T05:55:04,2017-08-23T18:53:02,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-24,34,25.3,29.7,43.9,25.3,35.8,25.7,79.6,0,0,0,,0,0,17.6,12.6,117.6,1003.4,68.1,2.5,184,15.9,7,,2017-08-24T05:55:35,2017-08-24T18:51:59,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-25,34.1,24.1,29.2,45.4,24.1,35.3,25.8,82.8,28.406,100,8.33,rain,0,0,33.5,20.2,110.2,1001.8,69.9,2.5,202.9,17.5,7,,2017-08-25T05:56:06,2017-08-25T18:50:55,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-26,34,25.3,28.5,43.5,25.3,33.3,25.4,83.8,1.308,100,8.33,rain,0,0,33.5,14.9,66.6,1000.9,74.8,2.7,166,14.3,8,,2017-08-26T05:56:37,2017-08-26T18:49:51,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-27,36,24.7,29.6,45.4,24.7,34.3,24.7,76.7,2.956,100,4.17,rain,0,0,23.8,17.8,54.9,1001.2,51.3,3.7,247.4,21.4,8,,2017-08-27T05:57:07,2017-08-27T18:48:46,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-28,32.1,27,29,39.4,30.9,34.4,25,79.5,0.013,100,4.17,rain,0,0,55.4,21.8,95.4,1002.6,69.5,3.9,176.5,15.2,7,,2017-08-28T05:57:38,2017-08-28T18:47:40,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-29,34.1,27,30.2,43.7,30.7,36.5,25.2,75.5,0.022,100,4.17,rain,0,0,54.4,23.7,95.9,1002.2,67.5,3.6,187,16.1,6,,2017-08-29T05:58:08,2017-08-29T18:46:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-30,34.3,26,29.9,43.6,26,36.7,26,80.6,14.758,100,8.33,rain,0,0,44.3,22.2,99.5,1003.1,68.7,3.2,156.8,13.3,6,,2017-08-30T05:58:38,2017-08-30T18:45:28,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-08-31,31.1,25.1,27,42.5,25.1,30,25.9,94.2,24.836,100,12.5,rain,0,0,28.4,16.5,111.4,1004.1,86.2,2.5,86.6,7.5,5,,2017-08-31T05:59:08,2017-08-31T18:44:21,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-01,31.5,25.7,27.9,40.4,25.7,31.6,25.6,87.9,13.934,100,12.5,rain,0,0,34.6,18.4,243.7,1003.9,87.3,3,149.1,12.8,6,,2017-09-01T05:59:38,2017-09-01T18:43:13,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-02,30.3,26.7,27.8,36.3,29.3,31.9,24.6,83.3,3.934,100,4.17,rain,0,0,29.5,25.9,269.5,1004.1,70.8,3.4,75.8,6.5,4,,2017-09-02T06:00:07,2017-09-02T18:42:05,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-03,34,25,29.6,43.6,25,34.7,24.9,76.8,0,0,0,,0,0,22,12.8,278.3,1004.6,38.1,4,229.2,19.7,8,,2017-09-03T06:00:37,2017-09-03T18:40:57,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-04,35,27,30.4,45.3,30.2,37.3,25.5,75.8,0,0,0,,0,0,37.1,16.6,282.2,1005.7,46.1,3.5,235.7,20.4,8,,2017-09-04T06:01:07,2017-09-04T18:39:48,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-05,34.1,25,29.4,42.1,25,33.8,24.4,75.9,4.892,100,4.17,rain,0,0,38.9,20.5,286.2,1005.7,43.9,4,230.3,19.9,8,,2017-09-05T06:01:36,2017-09-05T18:38:38,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-06,34.1,26,29.7,42.5,26,34.2,24.3,73.8,0,0,0,,0,0,33.5,15.2,269.6,1005.7,58.6,3.6,228.5,19.7,8,,2017-09-06T06:02:05,2017-09-06T18:37:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-07,33,24,28.3,42.1,24,32.5,24.6,81,5.413,100,12.5,rain,0,0,23.8,14.4,284.2,1006.5,70.6,3.6,223.6,19.3,8,,2017-09-07T06:02:35,2017-09-07T18:36:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-08,35,26.9,30.5,43.4,30.7,36.7,25.1,74.4,0,0,0,,0,0,22.3,14.7,321.9,1007.1,34.3,3.4,244.6,21.1,8,,2017-09-08T06:03:04,2017-09-08T18:35:08,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-09,35,27,30.6,43.3,30.7,36.8,25.1,73.4,0,0,0,,0,0,27.4,14.6,311.4,1005.6,36.7,3.2,246.7,21.3,8,,2017-09-09T06:03:33,2017-09-09T18:33:58,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-10,37,27.5,32.2,44.5,31.6,37.8,24,64,0,0,0,,0,0,22,14.6,330.2,1006.1,26,3.2,245.9,21.3,8,,2017-09-10T06:04:02,2017-09-10T18:32:47,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-11,35.8,27.9,31.5,43.4,31.3,37.5,24.3,67.1,0,0,0,,0,0,25.2,20.2,335,1007.7,45.3,3.6,236.2,20.3,8,,2017-09-11T06:04:31,2017-09-11T18:31:36,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-12,36,26,30.7,44.8,26,36,24.4,70.4,0,0,0,,0,0,23,16.2,307.5,1008.1,37.9,3.6,248.1,21.4,8,,2017-09-12T06:05:01,2017-09-12T18:30:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-13,37,27.5,32,44.6,31.9,38.5,24.6,66.5,0,0,0,,0,0,19.8,12.9,326.3,1007.5,30.1,3.6,243.2,21.2,8,,2017-09-13T06:05:30,2017-09-13T18:29:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-14,35,28.2,31.7,45,33.3,38.5,24.8,67.8,0,0,0,,0,0,20.5,10.9,343.7,1007.1,49.9,2.8,219.6,19.1,7,,2017-09-14T06:05:59,2017-09-14T18:28:01,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-15,36,28.1,31.8,43.2,33.4,37,23.2,62.8,0,0,0,,0,0,21.6,18.2,331.8,1006.1,29.4,3.4,242.1,21,8,,2017-09-15T06:06:28,2017-09-15T18:26:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-16,32,27.5,29.5,37.9,30.9,34.4,23.9,72.2,0,0,0,,0,0,21.6,14.4,314.3,1005.9,73.2,3.1,178.8,15.4,6,,2017-09-16T06:06:57,2017-09-16T18:25:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-17,34.6,25,29.5,40.5,25,33.2,23.5,71.8,0,0,0,,0,0,29.5,18.4,303.8,1005.4,64,3.3,176.2,15.1,8,,2017-09-17T06:07:26,2017-09-17T18:24:25,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-18,36.5,24,30.1,41.6,24,32.8,22.3,65.5,0,0,0,,0,0,27.7,22.2,305.5,1004.6,25.1,3.6,248.4,21.4,8,,2017-09-18T06:07:56,2017-09-18T18:23:13,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-19,36.3,26.1,31.3,43,26.1,35,21.9,58.5,0,0,0,,0,0,28.1,14.8,345.6,1004.3,23.2,3.7,219.4,19,8,,2017-09-19T06:08:25,2017-09-19T18:22:01,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-20,38,25.7,31.4,42.2,25.7,34.2,21.1,56.3,0,0,0,,0,0,18.7,16.2,344.4,1003.7,3.2,3.6,241.2,21,8,,2017-09-20T06:08:54,2017-09-20T18:20:49,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-21,34.8,26,30,43.8,26,35.1,24,70.7,0,0,0,,0,0,28.8,18.4,126.8,1003.8,51,3.3,189.2,16.3,6,,2017-09-21T06:09:24,2017-09-21T18:19:37,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-22,28,24.7,26,32,24.7,27.1,24.1,89.7,32.264,100,16.67,rain,0,0,34.6,22,69.5,1004.5,85.3,3,75.1,6.5,3,,2017-09-22T06:09:54,2017-09-22T18:18:25,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-23,26,24,24.6,26,24,24.6,23.7,94.3,10.337,100,16.67,rain,0,0,35.6,14.8,344.4,1006,89.8,2.9,64.4,5.6,2,,2017-09-23T06:10:23,2017-09-23T18:17:13,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-24,31,23,26.2,36.6,23,28.3,23.6,86.5,0,0,0,,0,0,27,14.8,313.8,1008,59.2,2.9,245.4,21.1,8,,2017-09-24T06:10:53,2017-09-24T18:16:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-25,34.3,23,29,41.2,23,32.7,23.9,75.8,0,0,0,,0,0,28.8,16.5,298.7,1006.1,3.7,2.8,238.5,20.5,8,,2017-09-25T06:11:23,2017-09-25T18:14:50,0.16,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-26,35,26,30.1,40.7,26,34,23.8,71.3,0,0,0,,0,0,25.6,14.6,312.9,1006.8,10.9,2.9,227.1,19.7,8,,2017-09-26T06:11:53,2017-09-26T18:13:38,0.19,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-27,37,25.3,30.5,39.4,25.3,32.9,22,63.7,0,0,0,,0,0,19.1,11,323.2,1007.4,4.1,2.9,232.3,20,8,,2017-09-27T06:12:24,2017-09-27T18:12:27,0.23,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-28,37,25.3,30.7,40.7,25.3,33.5,21.9,62.1,0,0,0,,0,0,19.1,12.1,320.8,1006.4,6.1,3.5,221.3,19.1,8,,2017-09-28T06:12:54,2017-09-28T18:11:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-29,36,24,30.2,41.6,24,33.1,22.2,64.4,0,0,0,,0,0,23.8,12.9,310.4,1006,0,3.3,225.6,19.5,8,,2017-09-29T06:13:25,2017-09-29T18:10:05,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-09-30,36,23,29.8,39,23,31.2,20.3,59.6,0,0,0,,0,0,21.6,17.9,302.2,1008.1,0,3.2,244.4,21.1,8,,2017-09-30T06:13:56,2017-09-30T18:08:55,0.32,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-10-01,36,23.5,29.4,37.3,23.5,29.9,18,53.3,0,0,0,,0,0,23.4,18.4,320.7,1008,0,3.6,246.2,21.2,8,,2017-10-01T06:14:27,2017-10-01T18:07:44,0.36,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-10-02,36,23,29.5,36.9,23,29.6,17.3,51.1,0,0,0,,0,0,33.5,22.3,306.6,1007.1,0,4,244.6,21.1,8,,2017-10-02T06:14:59,2017-10-02T18:06:34,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2017-10-03,36,22,29,37.6,22,30.1,19.2,58.3,0,0,0,,0,0,25.9,20.3,319.4,1008.2,0,3.2,242.5,20.9,8,,2017-10-03T06:15:30,2017-10-03T18:05:25,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,VIDP,42139099999,42181099999,VIDD"
